Depth,GR,RHOB,NPHI,DT,ILD,Facies
1069,76.77440122697438,2.456004329763843,0.4444472437166316,112.87943683068252,49.75431182402653,Shale
1070,81.80697802754207,2.5371914817291064,0.39981316963411095,112.48940520409764,50.84736302438306,Sandstone
1071,87.69018283232984,2.534015144603024,0.3562554747116231,116.18905275773545,50.77362068426456,Sandstone
1072,79.82086980445024,2.5042652257523725,0.39329067275036755,114.83944909938454,50.89963689004708,Sandstone
1073,87.82321827907003,2.4411339479365113,0.4351290330056503,112.89839782428973,51.2060935583807,Limestone
1074,66.90127447955128,2.4787375827135247,0.34347235981118374,112.46006760663654,47.07948104683938,Sandstone
1075,84.10951252187611,2.541891683876222,0.3971789101885007,112.89739067347605,51.03296667521665,Limestone
1076,80.43523534119086,2.5663595611400893,0.41726386103676866,117.44384358069608,50.368279555570105,Limestone
1077,78.50496324767066,2.4836731698311834,0.47956727003583355,116.2525844270878,48.75384239851186,Shale
1078,80.45880388267751,2.487516351609587,0.4362477291078282,112.73446862447071,50.21286348541028,Sandstone
1079,70.06215542699553,2.491915544598747,0.40397849150093457,112.85382753718612,49.78012370673564,Shale
1080,78.90164056081244,2.5137446504455485,0.41562277679040843,111.5580000938889,49.958377083254874,Sandstone
1081,81.78556285755873,2.4709466349969986,0.34306913919145227,113.82022520306684,50.348694378083266,Limestone
1082,87.38947022370758,2.355290747121421,0.36850833442282116,115.36886275824698,46.643440240810655,Shale
1083,77.40864890863176,2.559638450082355,0.41952867013331896,112.36317597696072,50.52619941611644,Sandstone
1084,75.95753198553406,2.5897344473581274,0.40483502189968956,121.56194068026048,51.30082916371493,Sandstone
1085,77.49121478207732,2.4693800070197143,0.4086622355979218,116.871347305141,50.48757016318986,Shale
1086,84.57701058851038,2.4466673315540612,0.40102343961032083,114.90347337039398,48.549828614219535,Limestone
1087,81.64375554829843,2.4931449738804887,0.3998472730725546,115.25521787494888,48.27364592570583,Shale
1088,77.3511989811648,2.490624805813561,0.40308791945436395,110.82578626734983,50.3643991299417,Shale
1089,82.56633716556678,2.549775928858148,0.3683189444720559,111.402916724886,51.60615124461015,Sandstone
1090,80.4853877467402,2.502731972082252,0.39313219082965206,118.9686763432595,52.61729144320915,Shale
1091,84.84322495266444,2.460368858481441,0.36267686105713476,119.90529648797248,51.52961601205981,Shale
1092,76.48973453061323,2.4340795274720977,0.38141210629785277,108.35382571053971,51.023401415628115,Shale
1093,78.36168926701116,2.5432817092409836,0.435877150276136,116.41115248627948,44.91484004534468,Shale
1094,78.0394592343392,2.5299755620582123,0.3945774306850731,119.14491550813776,48.772731035262886,Shale
1095,72.68242525933941,2.553027993904591,0.41787518425842424,113.97477369982569,50.62580999296985,Limestone
1096,81.48060138532288,2.4515906624639454,0.4034588366233765,119.55803059209647,48.63995805712048,Shale
1097,81.30527636089944,2.5919218449764165,0.3884532499932018,117.302042708681,48.13971206792248,Shale
1098,80.02556728321231,2.412815274647138,0.3697429388017473,116.35273059841487,47.8752339872397,Limestone
1099,78.82706433312427,2.535480051070074,0.3879983304277193,114.26602590788958,53.52966973244889,Sandstone
1100,72.92314628974793,2.404520861640155,0.4054953533794158,115.2763297680465,47.40005630729261,Limestone
1101,77.89677338617321,2.4604834309150765,0.4174046033237278,113.65775800898184,49.57541942472604,Shale
1102,78.28642741736616,2.578051146522398,0.4036701059367186,115.88937148952819,48.54417848399721,Shale
1103,75.9886136538919,2.5415682127237993,0.41948440953837135,115.75841180133628,48.27240700195327,Limestone
1104,79.19357144166996,2.472688979225641,0.35439489692320886,113.69713707368551,50.82286622273958,Sandstone
1105,82.02025428407269,2.4740581478589156,0.42599987672750506,109.15889690778867,51.645957380171225,Sandstone
1106,89.43092950605265,2.505031105541772,0.3661523097789414,114.41503571091903,47.646200429135185,Limestone
1107,80.8728890641592,2.525707049538036,0.42950513851474065,111.94638023044202,50.10502661701139,Shale
1108,81.28775195361382,2.562578969134135,0.4150721753023853,111.637383195752,49.77281790363312,Shale
1109,79.62777042116916,2.4771882997695753,0.34389431313565105,112.93000557221953,49.09563959525302,Shale
1110,70.4061439235048,2.41941074682564,0.4221088847255479,117.48064713372051,48.13259765029708,Sandstone
1111,79.86743062275391,2.507848431352438,0.4298529201949874,111.66660629498902,52.21718155077991,Limestone
1112,80.30115104970513,2.47712845812458,0.4377363538103772,112.33776335159679,47.93199704549054,Shale
1113,92.31621056242643,2.434968314762578,0.37694205147681936,117.12032139580519,47.39431144841792,Limestone
1114,79.03819517609439,2.5148834457656397,0.4053823252621158,112.70305992954323,52.19752620456741,Limestone
1115,81.50773671166806,2.4893443122953607,0.42083348149146127,111.61839998656912,50.399889581942375,Limestone
1116,79.82644115147379,2.51532561032349,0.4220898060223624,117.4265092886609,47.637853985793896,Shale
1117,74.15660981190234,2.455277789990641,0.4122856228558891,114.61160343652982,49.84576406772184,Shale
1118,85.7141140725751,2.524335526516275,0.38720091269630136,115.19601978314144,48.751865594976024,Sandstone
1119,83.75966516343387,2.434145090162251,0.42963831262327445,114.32839662708652,52.97766616009589,Limestone
1120,83.95515973521523,2.458613430515171,0.4298145990044355,116.2699258319368,49.51692557593046,Sandstone
1121,75.4530627260263,2.4878542884456363,0.39537165081710196,117.05641888445213,51.06321647526681,Shale
1122,87.0139715546805,2.5870909207479857,0.3764933558787682,114.63104027676077,49.95391176125423,Shale
1123,72.9907446860386,2.539241268427425,0.3781628998240557,110.5055607617753,52.87394435118029,Sandstone
1124,82.93428546900135,2.5538596252133896,0.44094453145996637,115.89244413860101,50.40677567359831,Sandstone
1125,90.95227812904989,2.5708538516671573,0.4285203515475528,113.97998125928956,52.31510673793319,Shale
1126,75.04731837434656,2.680141606790544,0.39939880651839915,117.57185433111538,51.08283437583867,Shale
1127,77.16851135198614,2.5020794533779216,0.3940248037743701,112.31316738662281,48.893778465729625,Sandstone
1128,80.4982568254382,2.5710200461564927,0.3469543971743297,114.05681603397753,50.00372245099834,Shale
1129,77.48262172941901,2.550631762720097,0.39746796686865726,110.55439944765057,49.57436744158767,Shale
1130,72.24668284466934,2.5498016251653763,0.36426654536337477,117.34946662122452,48.8530644212469,Shale
1131,80.34281487403014,2.588711980902009,0.40476998429475275,118.67604937628015,47.846060805962665,Limestone
1132,74.68848143136948,2.479034348450776,0.43555741740284326,113.53600673264606,52.7191234778372,Sandstone
1133,82.36796215317591,2.475065748803181,0.3705864534108268,114.41775455908935,45.87767231121093,Limestone
1134,75.40287882883098,2.515988275674093,0.40715760281164104,112.57096256429958,52.66300425213427,Sandstone
1135,87.7496720250877,2.4908650114039057,0.4299333928602978,112.86023710997567,47.324729253080875,Sandstone
1136,76.08373353831881,2.5159250426499087,0.4066088618581676,117.08068212139713,51.08631543204802,Sandstone
1137,78.38969241897162,2.5781374392526506,0.3842805111444923,113.48754510039333,48.8288702861894,Sandstone
1138,84.06758608684835,2.4760926638646863,0.4003115921581634,116.4254498136003,46.66643574798432,Limestone
1139,73.84567841783023,2.4847660518703134,0.4287174613668363,114.95430987896613,52.290683497178556,Sandstone
1140,81.13729967302065,2.508715550176329,0.40787733579692326,117.25168695757716,45.201374446411975,Sandstone
1141,86.53571377141213,2.4885840786987417,0.3998988825231897,113.8228049060042,51.592300043987045,Shale
1142,71.96258382719387,2.404299708599326,0.4346842937863488,118.2559287435475,50.259852976728865,Sandstone
1143,80.92316929266153,2.470993617865053,0.4154475360985127,120.62635203041793,52.10187120316158,Limestone
1144,81.29941397124212,2.5343686621118753,0.36391292713150164,109.89895053593722,51.25269148585504,Shale
1145,83.90911435888655,2.571877337546632,0.41894237985945987,114.72349200906739,51.22585710463481,Shale
1146,73.81524644560959,2.4422690716231137,0.428486762643468,114.72165358869101,51.79581453231014,Limestone
1147,73.39771693457863,2.442035880038458,0.3628805083873754,112.85286115901111,51.67514525379397,Sandstone
1148,82.60970782808448,2.501511690135867,0.33193781512400133,116.22252326244107,50.90135847465181,Limestone
1149,81.48492336616593,2.396220246756108,0.36874201993664946,118.36179169425695,49.33079396308406,Shale
1150,81.25246425172938,2.4777514898506436,0.3969250093694916,109.07794219525559,49.541656473445336,Limestone
1151,81.73224104748488,2.4131978970224304,0.4302936503514381,108.85094729488485,50.21353898009998,Limestone
1152,76.59987639210755,2.568453064992123,0.37327143897450615,119.97228567723727,49.46754265425397,Sandstone
1153,81.16126848580502,2.4615334422824797,0.416653607999634,114.28119073735434,54.372072996001705,Sandstone
1154,81.46536236649341,2.5826417093169516,0.3132285659565457,115.26837144217691,49.8269626717106,Shale
1155,76.42824290986816,2.555676067672917,0.4054092016108024,111.79458773399836,47.70041354415588,Shale
1156,89.32887255572378,2.467684135115129,0.38779778638343715,115.13299528114385,49.75883968793208,Sandstone
1157,82.36916460455893,2.446402018157696,0.462957963449182,119.10662631862128,48.32306471969514,Shale
1158,74.04348251398676,2.4903227125416207,0.3432374113830204,116.48927305314534,53.915705468539606,Sandstone
1159,83.28276804316914,2.4947676687870897,0.3995649555158732,115.57823309701539,50.195557290686935,Sandstone
1160,75.1265916488634,2.51730734719762,0.3430533594512677,109.69000617111855,51.26960167773379,Limestone
1161,83.93542301871226,2.461172835523491,0.3835087680051265,117.2280773333996,51.03037892299538,Limestone
1162,85.79297789503703,2.53731974367611,0.3489653510318812,115.0287606543297,51.89138118180492,Limestone
1163,75.89658840824144,2.513266402749995,0.46902366220272484,113.17601034942494,50.476887894511506,Sandstone
1164,84.8168806462216,2.482980242164207,0.38933356395817037,116.92752551806738,49.20247725914713,Limestone
1165,82.06390463468249,2.464397967229099,0.3936691152006995,112.45643239936727,50.09449523651653,Sandstone
1166,84.11030079997245,2.4907557508450657,0.3987179882468409,116.6823198250326,47.5468771136348,Limestone
1167,89.48396491326974,2.4591549374086217,0.3660316962163725,118.65065762149678,49.70046362360923,Shale
1168,78.77305941998564,2.5029219347441796,0.4316571620098233,115.46264337420449,53.58782314226026,Limestone
1169,76.23131917821256,2.5042719342609954,0.4192058243645903,113.72801621675426,51.47041653271039,Sandstone
1170,75.55242785187238,2.513085364173817,0.42753815088015346,113.28354558563507,49.78742318099195,Limestone
1171,75.92094857517282,2.5883121204835926,0.36346114353891135,116.14805603121327,54.02339763506378,Sandstone
1172,79.61449145292949,2.493377764015021,0.4340594564573216,113.70391432227208,48.781131042412184,Limestone
1173,81.70575987408321,2.550229893356224,0.43059523837978925,122.09946970852175,50.68550581080572,Limestone
1174,81.38345399665009,2.511479369848785,0.3930282089502755,110.75465119409026,49.39407275189934,Shale
1175,84.13591624518011,2.488087784905077,0.42685063226630693,114.6107135992453,49.59075260563619,Shale
1176,80.06500945938953,2.4940420365024383,0.4081801486988286,115.81771413831592,50.787911825300135,Limestone
1177,87.26767038578659,2.4970586795415977,0.35218001403577076,115.46055194535076,51.15205221324034,Shale
1178,78.67671583381022,2.5139883853864107,0.3945158229426388,113.31773982101124,49.59454242224036,Sandstone
1179,93.6008458329481,2.4520339617390516,0.3855546988666106,118.69678762764156,48.32781906288056,Limestone
1180,83.12833673882503,2.426732980827752,0.40256257864143685,117.00055870192902,53.66447033740751,Limestone
1181,75.71421221791859,2.532714869673714,0.43063378863199925,117.21936073905106,50.20290965799872,Sandstone
1182,74.64553750969444,2.544906191629063,0.35075975993408365,112.99622279086535,47.925945542615366,Sandstone
1183,82.41236207621593,2.5372817916401402,0.38669266275878694,113.7917876934709,47.955448102430715,Sandstone
1184,78.88268607337075,2.507748600927824,0.3753448770111598,116.46474855861696,53.982020117689814,Shale
1185,83.57000247046047,2.5383612313726642,0.37663326084067883,111.69848377957557,54.927817713675964,Shale
1186,82.36618812286773,2.535671451300857,0.375306728534993,116.99669800520977,50.67327470555746,Limestone
1187,79.63585543671563,2.5393814679477478,0.4020451106644131,114.69714851456737,48.77220973071316,Limestone
1188,75.76603140965797,2.4570229589328942,0.4156952635851202,118.19378684055633,50.66516409163043,Sandstone
1189,72.42576387657067,2.4451524101422684,0.4104497487666858,113.71714130701598,49.38874339027695,Shale
1190,77.76742523966489,2.4805715376623865,0.4055700462267747,120.44253217098179,51.14721025434734,Shale
1191,84.28199397161737,2.499130794522867,0.4186523346347693,116.23150915950558,50.70017698126863,Shale
1192,81.07046872065102,2.4879039436433854,0.47140978400531164,116.56129596962948,49.93510437646605,Sandstone
1193,73.77130610644006,2.406165483433106,0.40407674242941666,112.92228607212428,49.831228171871594,Limestone
1194,80.86590462925591,2.586084630606757,0.43063415208439826,115.76002092857507,49.55979254022673,Shale
1195,81.92658689864419,2.4862977005557134,0.4289255030371356,113.35230060385656,51.897090094852096,Limestone
1196,75.58071281899433,2.5086352208288476,0.45333382489091856,110.3789499045429,49.61442771205779,Shale
1197,80.76862552972764,2.562227449538153,0.41681556594850216,114.41303776470481,54.111132258118616,Sandstone
1198,80.29104359223,2.38275138652394,0.374670514570782,118.48845196033767,54.29756357173656,Limestone
1199,74.28514851084688,2.4744153064044143,0.4091464576306564,114.80763910414896,49.24346948111902,Shale
1200,81.78893680174141,2.48064413632101,0.4075341623025264,114.1175656085907,49.278616692880746,Shale
1201,82.80392263184117,2.4831844977274677,0.4244554782636333,114.07774807850168,49.90183832433095,Sandstone
1202,85.41525621587638,2.4913256704643025,0.3737980999150174,121.7247488436516,48.71654468049475,Limestone
1203,85.26901026017451,2.5723567399222422,0.43798963221878856,116.82526652850923,51.70250928766098,Limestone
1204,73.11165316021454,2.533672943786361,0.4001571144742036,110.22998217475087,52.36893152461321,Limestone
1205,75.31087480042439,2.5479017634314416,0.425181377617952,113.37056314722598,52.56711546275548,Limestone
1206,82.5751763360433,2.5023560135905463,0.409290194742209,113.79754827459793,49.58386563030903,Limestone
1207,82.56892975456104,2.430031347692725,0.40367772334960006,112.83637879741588,49.55902308923493,Shale
1208,82.57523843153024,2.3960151482426997,0.4070156923145131,115.1930699483197,46.01778343612664,Shale
1209,99.26365745327361,2.4235296138384186,0.4201597603414367,113.27831741431245,48.68624852207748,Sandstone
1210,82.85445255346583,2.517988285208301,0.45875964382214257,113.46173926610625,48.136137723839596,Sandstone
1211,85.677828200903,2.5015884856348816,0.3394786784551314,115.46055617087718,47.78555827151651,Shale
1212,84.770008817466,2.4894918176222,0.41620008846772166,110.37783343688172,49.02612408324929,Sandstone
1213,83.256956256529,2.4815711546629933,0.40131903388002244,108.5467865520413,49.385648537996616,Shale
1214,78.42365377679828,2.6005860787721375,0.3946868029838619,118.72846569319714,49.95057809193122,Shale
1215,83.79484610246634,2.4588548204511764,0.329101653306174,117.51168610282964,52.71917287206339,Sandstone
1216,76.13587392731215,2.5463909728058027,0.41740623043765057,116.10667686478433,52.33100512201737,Sandstone
1217,78.81590696629996,2.5000956468010496,0.3962508808935606,115.91400506395225,47.7503012147547,Shale
1218,77.57318226085448,2.4969530244107,0.3749671459697088,114.43224229583201,50.856128457947165,Limestone
1219,80.40937069693162,2.5588318774308374,0.4012743991815246,124.0478986607453,48.40049161646044,Sandstone
1220,91.57329283336755,2.573126519134572,0.3912162930680536,115.57886340708221,50.29582683764698,Sandstone
1221,70.66367403704126,2.488022527155758,0.3477282049894553,122.82428934368662,52.62196139495298,Shale
1222,83.43130095187257,2.539960135962107,0.4026455415747438,121.18842196416934,49.02735424738173,Limestone
1223,71.93642064405174,2.5181945681075026,0.4174022058910004,116.38495162017892,48.02527538031105,Shale
1224,77.64034067105283,2.500371856940496,0.38352299755957825,114.37003337453054,50.102964049524,Limestone
1225,85.44475298483682,2.5102127471328513,0.40785138498055373,115.048034332716,52.64045699437653,Limestone
1226,80.32140009547732,2.465599559257758,0.40324335923680493,113.79751867498878,54.01041189073559,Sandstone
1227,74.61127611035347,2.484695030333446,0.4313647666771233,116.3830057674937,48.76784450208891,Sandstone
1228,76.42348145370016,2.470968236012365,0.3968892281899398,117.02138444368781,50.26316274228732,Shale
1229,83.39798874467338,2.545068835821446,0.42403275517480693,111.32743296722337,50.550816609481885,Shale
1230,76.34816684141431,2.4952399442229467,0.3905994173254343,122.84339894849491,47.15723396573424,Shale
1231,81.08229294790988,2.435114298769248,0.4590196588448557,112.65705242466217,47.047788548564476,Shale
1232,80.22785919951907,2.4638281388418455,0.3868947520408034,106.94103974084803,50.64899324018283,Shale
1233,76.74199826197092,2.340036767739391,0.379450026270031,114.75460666875786,49.24859906191758,Shale
1234,90.71972044662662,2.4752753699058925,0.3969852364166819,111.55467786444616,47.19727885665066,Limestone
1235,83.16959511159006,2.5018822532548577,0.37815943283468284,114.83971572461571,51.37395446239175,Sandstone
1236,69.87428706671196,2.493193207556651,0.36254030698318496,115.21277540914251,50.12214795191273,Shale
1237,80.93227157384713,2.5990077175765696,0.42182807062773625,116.33584444455545,50.02303790206759,Shale
1238,76.69106767615806,2.5287453020457518,0.3081205385894591,118.01756483744931,47.809439529113654,Limestone
1239,84.26216667398111,2.5265225926544574,0.3784739993200182,111.97757580633666,46.58724614389042,Sandstone
1240,76.0373963078365,2.4178365482714863,0.35974708256344745,113.90999220980028,48.80401143808285,Limestone
1241,79.4263177926655,2.4817678972941435,0.4042650820058159,117.03564021068958,50.097420561829054,Sandstone
1242,82.52493639490228,2.475666859633815,0.334326529908064,113.02776024140105,48.58249930218412,Limestone
1243,84.32877597085061,2.4606959400596,0.41643552534834766,109.3678121156079,47.805749599401835,Shale
1244,73.99851796472112,2.460005966724333,0.4196826978048257,116.85818082787618,49.2559164949452,Shale
1245,78.32749382079525,2.409593852302919,0.35102145864294776,113.30424003875373,50.07012359983083,Sandstone
1246,77.62527344419522,2.4362073397659336,0.4057180810849876,113.10456264164316,52.82941168103032,Shale
1247,76.73335383713145,2.5437046701382475,0.4154817785146059,115.36019784463878,50.30044926234564,Limestone
1248,88.82727120140548,2.4928542654003407,0.42820901123248567,115.01241485108109,47.065830410579565,Sandstone
1249,82.02490855480478,2.4746798790862834,0.3559321199015062,117.99165884274929,45.95561358980484,Limestone
1250,73.69558022832477,2.4997294332673645,0.3517121607249027,111.25283457738615,45.09290450291936,Limestone
1251,84.58930973527389,2.5583695339350574,0.4450794766501028,121.7864603157725,50.67961877319706,Limestone
1252,90.61078098506317,2.5002105260437895,0.37534330884041145,110.75757707449614,47.89533810008406,Limestone
1253,85.16232630275573,2.527018706546552,0.3841778747497434,113.83675256468466,50.99572501928141,Sandstone
1254,72.40315017022994,2.4576697578805873,0.41899283571258633,112.3944289225355,52.360037976341914,Sandstone
1255,77.57882963566874,2.469068502462664,0.3649239693019156,115.16662073045046,51.18076493491037,Limestone
1256,86.33455574593312,2.5176988442531836,0.39202451760741625,115.05632237580595,49.545813941509785,Limestone
1257,76.4616526719061,2.5946326854168555,0.4267523287825918,115.49910128427751,53.6968052483954,Sandstone
1258,82.21909714073114,2.5714887429757436,0.35736693347972437,115.78399025497168,49.078142343881055,Sandstone
1259,83.87317026714669,2.529141403472807,0.38499987011813475,118.91919082317342,48.19370834719417,Limestone
1260,75.36534764210958,2.507571688008036,0.36619829140032717,115.46992482594965,50.667314097196765,Shale
1261,79.702373219691,2.5700534677813587,0.37678193743324795,119.16508087375205,51.54687681377059,Shale
1262,63.79366329965464,2.5397339161522563,0.43556945740392017,109.74880854001246,44.829342912391425,Sandstone
1263,74.87806179332856,2.385316898881467,0.44215190901898205,108.44698119025884,52.22116218830221,Shale
1264,78.7371592430342,2.447303457607239,0.4077350238827639,115.38110654564336,46.750210783525674,Sandstone
1265,73.76108409017576,2.5169070162678966,0.41596629053882417,115.9809883527697,45.895782047772315,Limestone
1266,88.16205651965818,2.4106516217224514,0.4151456470370228,113.3984244038706,49.31168724424483,Shale
1267,72.84929311019684,2.455120549762157,0.3798299207173247,114.96958758203468,47.8746163888877,Sandstone
1268,77.79977756651508,2.4650092528171013,0.4071445151255053,118.22598733367525,50.83147598149874,Sandstone
1269,80.65370288643045,2.4871917046877083,0.36114074829578224,117.01103973191947,50.71261643205369,Limestone
1270,87.20636644533057,2.4856284895886898,0.3712429153025615,114.0101066733833,50.616991042594236,Limestone
1271,72.82068924410281,2.4855439786416587,0.3973959536076769,115.59360873917804,52.44864932818638,Limestone
1272,85.8158187607748,2.541265375862016,0.3681708701905792,117.276651685427,49.36900577761289,Shale
1273,80.05116530509794,2.486738806727473,0.36181818750492406,111.31135661481464,50.73470900780997,Shale
1274,75.09245674476024,2.4807684933964382,0.37864306517629154,112.5850483713882,46.66130697268198,Limestone
1275,82.31051737131635,2.4325413947928243,0.43439001175575687,117.77006284893207,51.92100686384996,Sandstone
1276,80.99529847786735,2.5512173100992914,0.4467141746168115,109.81100399343794,48.997553926267464,Shale
1277,76.99891561420603,2.4664251243026256,0.3990231991913721,111.72895840783092,49.43186436051085,Sandstone
1278,80.3490104249501,2.4456484835999364,0.4174659677363446,111.3599006503229,49.31509076572462,Limestone
1279,78.0734320156912,2.5106545287434487,0.38309517633565787,117.75351338038098,49.80090095551822,Shale
1280,80.56758672625624,2.4616529368808466,0.3380305962034135,111.74549249290959,49.26146251266983,Limestone
1281,83.31065337260523,2.4737023630102852,0.37319432558094834,117.37567849649952,45.670585466335694,Limestone
